file_name,sentence,verified,checked
data/test/8_183.mp3,And there was just no formal specification to help focus on how these decoders are going to be used.,0,0
data/test/8_184.mp3,"And this stayed there till 2018, where really everything started launching.",0,0
data/test/8_185.mp3,"So Bootlink actually started this, made a Kickstarter in order to finance the development of VPU support on all Winner chipset.",0,0
data/test/8_186.mp3,"And with this effort, motivation came along.",0,0
data/test/8_187.mp3,"There was a lot of discussion in various workshops, and the request API was finalized.",0,0
data/test/8_188.mp3,"the MPEG-2 support landed in staging, H.264 was in progress, and the targeted user space back then was a VA API driver.",0,0
data/test/8_189.mp3,So basically you would use your all-winner VPU just like you would use,0,0
data/test/8_190.mp3,"a VPU, an Intel VPU, as an example.",0,0
data/test/8_191.mp3,"It was a good fit, considering that cedrus, the driver that they created here, actually is a slice-based decoder, just like Intel produces.",0,1
data/test/8_192.mp3,"So, in 2019, the crowdfunding was full steam.",0,0
data/test/8_193.mp3,"And so,",0,0
data/test/8_194.mp3,"And basically, things started moving.",0,0
data/test/8_195.mp3,"I forgot to mention, the crowdfunding was being developed by Paul Koscialski, an intern at Bootlin, and Maxime Rippard.",0,0
data/test/8_196.mp3,So a formal specification was written.,0,0
data/test/8_197.mp3,What's a formal specification?,0,0
data/test/8_198.mp3,"In the V4L, in the Linux Media Community, they try to document how a driver is supposed to be written using the functionality in V4L, and how it's supposed to work.",0,0
data/test/8_199.mp3,"This helps keeping drivers... I mean, it helps keeping the drivers more generic,",0,0
data/test/8_200.mp3,in order to run on various software without any difficulties.,0,0
data/test/8_201.mp3,"H.264, VP8, HEVC support was added with their controls.",0,0
data/test/8_202.mp3,All these controls are not officially stable yet.,0,0
data/test/8_203.mp3,"They're actually staging, so if you want to use them, you need to copy the others from the kernel as they may have some modification later.",0,0
data/test/8_204.mp3,Then things started to follow on RK3288.,0,0
data/test/8_205.mp3,"The Collabora team actually started looking at finalizing Google upstreaming of that, and MPEG-2, H.264, VP8 was added, JPEG encoder was also added, and something special happened.",0,1
data/test/8_206.mp3,"So at that time, my colleagues were a bit overwhelmed by all this work.",0,0
data/test/8_207.mp3,They didn't know much about Bitstream.,0,0
data/test/8_208.mp3,I was in multimedia.,0,0
data/test/8_209.mp3,"I had worked on the GStreamer parser a little bit, so I probably had a good base knowledge.",0,0
data/test/8_210.mp3,"So I came to help and understand and review all these API in order to make all this work, actually, and make this proper.",0,0
data/test/8_211.mp3,"And as I was seeking for documentation on the Rockchip side and for other hardware,",0,0
data/test/8_212.mp3,I was also in discussion with Chris Haley from Zodiac.,0,0
data/test/8_213.mp3,"Chris is well known for having pushed forward Ethnaviv reverse engineering project, the GPU driver called Vivante, for Vivante chip that is found on iMX6 and now iMX8.",0,1
data/test/8_214.mp3,And he was also behind CODA pushing that codec forward as he's using it at Zodiac in the infotainment system.,0,1
data/test/8_215.mp3,"And while I was discussing with him, he was presenting me his new iMX8M-based devices, which was the new generation of in-flight entertainment there.",0,0
data/test/8_216.mp3,And he knew back then that this new hardware from NXP didn't use the Coda chips to do the multimedia.,0,0
data/test/8_217.mp3,"And instead, they had picked a design from Hantro",0,0
data/test/8_218.mp3,"company that was called G1 and G2, two different cores.",0,0
data/test/8_219.mp3,So I was quite curious and I started searching for documentation.,0,0
data/test/8_220.mp3,NXP is kind of nice because you just need to exchange your email and you get the documentation.,0,0
data/test/8_221.mp3,So I started comparing the documentation of RK3288 and the iMX8M.,0,0
data/test/8_222.mp3,"to my surprise, found out that they were not just similar, they were identical.",0,0
data/test/8_223.mp3,The register set was binary compatible between the two devices.,0,0
data/test/8_224.mp3,"And then I came to my colleague and I'm like, hmm, I don't think this is a Rockchip design.",0,0
data/test/8_225.mp3,I don't think this driver should be called Rockchip anymore.,0,0
data/test/8_226.mp3,So just a little bit about Hantro.,0,0
data/test/8_227.mp3,and why we decided to rename this driver Hantro.,0,1
data/test/8_228.mp3,Hantro was a Finnish company that eventually got bought by On2.,0,1
data/test/8_229.mp3,"themselves got acquired by Google, and within Google, On2 developed the well-known VP8 codec that was one of the first royalty-free viable codec out there.",0,1
data/test/8_230.mp3,"It was not the first, of course, and then came VP9, which is highly used now on YouTube and everything on the web.",0,0
data/test/8_231.mp3,Google didn't really want to keep that but they did great great work as the Hantro team actually made a VP9 design and that was made freely available to any silicon vendors.,0,1
data/test/8_232.mp3,This business of hardware was then sold to VeriSilicon who was still doing new revision of this decoding hardware.,0,0
data/test/8_233.mp3,"What we wanted to avoid, and that was something I had learned about just a couple of weeks before we found that this hardware was not actually Rockchip, was the story about STM Mac.",0,0
data/test/8_234.mp3,"So STM Mac is an Ethernet driver that is in the Linux kernel, and it is still called STM Mac even though the hardware is actually DesignWare.",0,0
data/test/8_235.mp3,"And it's not just a DesignWare, it's the DesignWare, the one that is used on most SBC out there.",0,0
data/test/8_236.mp3,"So that's very confusing when you first see that, but STM Mac is actually DesignWare driver, generic driver used across multiple SoC.",0,0
data/test/8_237.mp3,And so we avoided to repeat HistoryMystic.,0,0
data/test/8_238.mp3,"The project continued, and we finally got more support from the community with the folks from LibreElec and Kodi, who came along and started and implemented this FFmpeg backend.",0,1
data/test/8_239.mp3,"So when we started, we only had the VA driver, which was limited to cedrus support, or the Chromium browser, which wasn't limited, but it's",0,1
data/test/8_240.mp3,more complicated to do testing with a full-fledged browser.,0,0
data/test/8_241.mp3,So they provided this FFmpeg support and that actually boosted the development as we could do faster testing and validation of our decoder.,0,0
data/test/8_242.mp3,They also provided a lot of bug fixing in the driver and Cedrus.,0,0
data/test/8_243.mp3,"They implemented interlace content support, which we didn't have initially.",0,0
data/test/8_244.mp3,"And came 2020, everything was full steam.",0,0
data/test/8_245.mp3,"Support for the RockChip 3399 came in with the RKV deck driver, which is this time a RockChip design.",0,0
data/test/8_246.mp3,"And something moved in GStreamer, so we gained generic base classes to do hardware acceleration decoding on",0,0
data/test/8_247.mp3,"in GStreamer, something that FFmpeg had for years and years, which we didn't have in GStreamer.",0,0
data/test/8_248.mp3,"Instead, Intel, who was behind this development, decided to write some code highly specific to the API, and it was not possible to reuse this code.",0,0
data/test/8_249.mp3,"So Sung Ha, a GStreamer developer that was working at NavCorp back then, wanted to have DXVA2 support on Windows.",0,0
data/test/8_250.mp3,"And while doing it and while going through the reviews, he already had kind of split the Bitstream generic part and the DXVA part.",0,0
data/test/8_251.mp3,"So I've asked him kindly if he could split that into base classes, which he did.",0,0
data/test/8_252.mp3,And later I took those base classes and I made a new library within GStreamer called,0,0
data/test/8_253.mp3,"libgst-codec, which depends, of course, on libgst-parsers.",0,0
data/test/8_254.mp3,And it actually forms a very neat base class that we can share among multiple implementations.,0,0
data/test/8_255.mp3,So we could easily see in the future to port actually the VA API stuff on these base classes in order to share the bitstream work and enhancement that we do.,0,0
data/test/8_256.mp3,"On top of that, he implemented stateless support for NVDeck, because NVDeck property library offers both a stateful and stateless interface.",0,0
data/test/8_257.mp3,And it provides a little lower latency when you use the stateless interface.,0,0
data/test/8_258.mp3,"And then, beginning of the year, I implemented GStreamer support for H.264 and VP8 decoder, and it actually landed upstream.",0,0
data/test/8_259.mp3,I guess it's much easier when you're the maintainer of such a subsystem in GStreamer.,0,0
data/test/8_260.mp3,But it was a nice addition also to our testing workflow as GStreamer opened up other ways of using and testing the hardware.,0,0
data/test/8_261.mp3,"All this was targeting, I mean, I was racing this and I was targeting the Embedded World Conference and I was supposed to do a demo there.",0,0
data/test/8_262.mp3,And we actually managed to get this all in time until,0,0
data/test/8_263.mp3,COVID appear and they cancel the show.,0,0
data/test/8_264.mp3,So I never got to show the demo that we actually had prepared.,0,0
data/test/8_265.mp3,"And then, now that we had FFmpeg support, Chromium support, and Distributor Native support, it was commonly decided that there would be no more work done on the VA driver, as it was not very relevant anymore.",0,0
data/test/8_266.mp3,"There's, of course, a lot more to come in 2020.",0,0
data/test/8_267.mp3,at two meter distance.,0,0
data/test/8_268.mp3,"Now, all this work enables Codec, the hardware decoding support on many interesting project, and I only picked three of them, but there's more, of course.",0,0
data/test/8_269.mp3,"And interestingly, the MNT Reform laptop, which is a fully open source and blob-free laptop running mainline Linux, is based on iMX8M, which has one of the supported decoder.",0,0
data/test/8_270.mp3,"In the middle, that represents the Pine64 phone, is an Allwinner64 chip, which is supported by Cedrus.",0,0
data/test/8_271.mp3,"And on the right, the Parism phone, the Librem5, running some GNOME stack, actually, and using GStreamer, actually, again, the ability to do hardware decoding.",0,0
data/test/8_272.mp3,So quite a win.,0,0
data/test/8_273.mp3,And now it's going to be show time.,0,0
data/test/8_274.mp3,"So in order to demonstrate all this, I have chosen the Libre Computer Tritium because I really like what Libre Computer do.",0,0
data/test/8_275.mp3,They provide a wide variety of chips that have the potential to be fully supported mainline or are already fully supported mainline in very simple packages like this.,0,0
data/test/8_276.mp3,"In this case, it's the Allwinner H3 and we're going to demonstrate the CODA driver.",0,0
data/test/8_277.mp3,"In order to do that, I brought a little HDMI recorder from a company called Inogenie, one of the rare French-Canadian hardware company I know.",0,0
data/test/8_278.mp3,So I'm going to plug HDMI in there.,0,0
data/test/8_279.mp3,"As I'm doing TFTP NFS booting I'm going to put Ethernet and Finally, I'm gonna boot it up.",0,0
data/test/8_280.mp3,"Oh, I'm gonna show you the The console and I'm gonna boot it up straight from my laptop power and hopefully that's gonna work.",0,0
data/test/8_281.mp3,Oh I've also connected a little,0,0
data/test/8_282.mp3,keyboard so I can actually log in and type.,0,0
data/test/8_283.mp3,So now it's booting.,0,0
data/test/8_284.mp3,"So in this case, my NFS root is Fedora running in the background.",0,0
data/test/8_285.mp3,It's running ahead of Linux TV 3 with one of the patches I've submitted upstream.,0,0
data/test/8_286.mp3,So I'm going to log in.,0,0
data/test/8_287.mp3,Voila.,0,0
data/test/8_288.mp3,"And I'm also going to run the latest GStreamer, actually from yesterday.",0,0
data/test/8_289.mp3,"And I'm going to use it, what we call uninstalled.",0,0
data/test/8_290.mp3,"So I'm using gstbuild to build the integrity of GStreamer, to cross build the integrity of GStreamer for the platform.",0,0
data/test/8_291.mp3,"And this command, gstuninstalled.py will actually set up an environment so the plugin can be used in place without being spread out.",0,0
data/test/8_292.mp3,"It takes a little while because files are,",0,0
data/test/8_293.mp3,"There's a lot of path and the path are getting big, but it will get there and NFS is not helping of course Now the As a",0,0
data/test/8_294.mp3,"media player, because I don't have any graphical setup in there.",0,1
data/test/8_295.mp3,"I'm going to use GST play with KMS sync, and that's going to go on the video overlay plane.",0,0
data/test/8_296.mp3,But that plane is normally in the background.,0,0
data/test/8_297.mp3,It's an underlay on this device and on most modern devices.,0,0
data/test/8_298.mp3,But this hardware has this nice capability that you can change the Z order.,0,0
data/test/8_299.mp3,So I'm setting Z pass to two to bring it up in front so you can actually see the video.,0,0
data/test/8_300.mp3,"And in the video itself,",0,0
data/test/8_301.mp3,"It's coming, it's pre-rolling.",0,0
data/test/8_302.mp3,"I'm actually displaying, let me pause here, the demo that we had prepared for Embedded World 2020.",0,0
data/test/8_303.mp3,"On the left, that's the monitor of the streaming server, which provides streaming transcodes in various formats, SRT, REST, and HLS.",0,0
data/test/8_304.mp3,"I'm not going to go into these, that's not the goal of the day.",0,0
data/test/8_305.mp3,"And on that screen, it's actually an IMX 8M evaluation kit.",0,0
data/test/8_306.mp3,running the demo.,0,0
data/test/8_307.mp3,"And then in the back, this little device here is the Zodiac.",0,0
data/test/8_308.mp3,"It's the upcoming, actually, Zodiac entertainment system for planes that is under development.",0,0
data/test/8_309.mp3,And we decided to demo some touchscreen capabilities and some underlays capabilities that is made possible.,0,0
data/test/8_310.mp3,It's actually a mix of underlays and GPU rendering.,0,0
data/test/8_311.mp3,on this device with smooth hardware-accelerated decoding.,0,0
data/test/8_312.mp3,And that's it for the demo.,0,0
data/test/8_313.mp3,Hope you enjoyed.,0,0
data/test/8_314.mp3,"And on that, if you have any questions, you can place your question into the Inspo system.",0,0
data/test/8_315.mp3,and share with us.,0,0
data/test/8_316.mp3,"We will try to, I will try to insert as many as possible.",0,0
data/test/8_317.mp3,Thank you for watching.,0,0
data/test/8_318.mp3,Thanks for Collabora for making this presentation possible and enjoy your summer.,0,1
data/train/1_0.mp3,"Hello everyone, my name is André Almeida and I'm based in Brazil and I'm a kernel engineer at Collabora, an open source consultancy.",0,1
data/train/1_1.mp3,So today I want to share some tips and tricks from my kernel development workflow that I have in Arch Linux.,0,0
data/train/1_2.mp3,"And this is an overview of the things I'm going to show here, it's kind of a tutorial.",0,0
data/train/1_3.mp3,"And first of all,",0,0
data/train/1_4.mp3,I use Arch Linux for both professional and personal use.,0,0
data/train/1_5.mp3,"For professional use, I found very handy to have a lot of very up-to-date packages.",0,0
data/train/1_6.mp3,"And as part of Arch philosophy, they are very close to mainline, so maintainers rarely apply patch to it.",0,0
data/train/1_7.mp3,"And for instance, if I want to boot a custom kernel, I don't need to change anything in the user space, everything will be ready to run my custom kernel from my line.",0,0
data/train/1_8.mp3,And also in this tutorial I'll be showing how to use a virtual machine because booting your own custom kernel requires some time and it's very painful to reboot your machine just to check if your print is working.,0,0
data/train/1_9.mp3,And so also I found very useful to have a different rootfs,0,1
data/train/1_10.mp3,So I can do some experimental changes on all the stack and I do not risk breaking my system.,0,0
data/train/1_11.mp3,"But if you want to use the same rootfs of your installation on your testing, I recommend you checking the tool called cirtme that is a wrapper around QEMU.",0,1
data/train/1_12.mp3,And one more thing that I found very useful from Arch Linux is the keep it simple philosophy.,0,0
data/train/1_13.mp3,And on my workflow I try to apply this principle as well.,0,0
data/train/1_14.mp3,So for my workflow I just need two additional tools.,0,0
data/train/1_15.mp3,"that is the Arch install scripts, that will provide the same scripts that you use on an installation disk to install a new Arch Linux, and the QEMU that will provide the virtualization.",0,0
data/train/1_16.mp3,"First of all, we need somewhere to store our rootfs, and for this I create a file of 5GB.",0,0
data/train/1_17.mp3,"I use truncate because in that way I can have a spare file that will grow as need, it won't be using 5GB from storage.",0,1
data/train/1_18.mp3,"After that, I format this file to have the ext4 file system, and then I just mount this file in a directory.",0,1
data/train/1_19.mp3,"After that, we can use the pacstrap that is the same script that we use in an Arch Linux installation to create all the directories and install some basic software there.",0,1
data/train/1_20.mp3,"If your system is up to date, you can use the flag ""-c"".",0,0
data/train/1_21.mp3,"So, instead of downloading the package all again, you just use the cache from the whole system.",0,0
data/train/1_22.mp3,"And after that, your RootFS is complete in less than 2 minutes.",0,0
data/train/1_23.mp3,"Also this is useful, it may be useful as well to install an editor like Vim or in the DHCP client as well.",0,0
data/train/1_24.mp3,"And using pacstrap and the cache flag, you won't need to download anything from the internet.",0,1
data/train/1_25.mp3,So it's a very easy and fast setup.,0,0
data/train/1_26.mp3,"And since the rootfs is malted, we can easily copy our SSH key there.",0,1
data/train/1_27.mp3,And also we can use chroot to change the root password.,0,0
data/train/1_28.mp3,"And if you are always going to log in as root, you can change the systemd configuration, so you can always auto-login in the root user.",0,0
data/train/1_29.mp3,Those steps will help us in the future to make the use of the virtual machine easier.,0,0
data/train/1_30.mp3,"And now, for using QEMU, these are the flags that I use.",0,0
data/train/1_31.mp3,"The first flag is HDA, that is to tell QEMU where is my disk.",0,0
data/train/1_32.mp3,And then I use the kernel flag to specify the path of my compiled kernel.,0,0
data/train/1_33.mp3,"In this talk, I am not covering how to compile your own custom kernel.",0,0
data/train/1_34.mp3,"But if you want, you can also use this flag with your current installed kernel of your system that is probably located somewhere in the boot directory.",0,0
data/train/1_35.mp3,And also I use the append flag to use some kernel parameters.,0,0
data/train/1_36.mp3,"For instance, the root parameter tells the kernel where it can find the root, in which disk is the rootfs.",0,1
data/train/1_37.mp3,"So here is the first disk, the SDA.",0,0
data/train/1_38.mp3,We send also the parameter read-write.,0,0
data/train/1_39.mp3,because we want to change the rootfs and with console.tti.so you can tell to the kernel where it should display the output and the shell when it boots.,0,1
data/train/1_40.mp3,Some useful flags as well is the flag m so you can specify how much memory do you want to give to your guest,0,0
data/train/1_41.mp3,Enable KVM will make a huge difference on your performance.,0,0
data/train/1_42.mp3,And remember to enable virtualization on your BIOS menu on your motherboard.,0,0
data/train/1_43.mp3,"And also, I like to use the flag NoGraphic, so QEMU will just run as a console application like Vim.",0,1
data/train/1_44.mp3,"And also use the SMP, you can specify how much, how many",0,0
data/train/1_45.mp3,cores do you want to give to your guest.,0,0
data/train/1_46.mp3,"If you want to use networking inside your machine, for instance, if you want to use GitClone or use Pacman to get a new software, you can easily enable it by just starting the DHCP client that you installed earlier.",0,0
data/train/1_47.mp3,"Here, I'm using DHCP CD for that.",0,0
data/train/1_48.mp3,So copying and pasting files isn't a very efficient way to share some files with the guest.,0,0
data/train/1_49.mp3,So what I do is I create a shared folder.,0,0
data/train/1_50.mp3,"In order to do that, you need to be sure that your kernel has some modules enabled, like mainly modules that are related to the 9np sharing protocol.",0,0
data/train/1_51.mp3,"And after that, in the King of Flags, I will add two devices, a file system device and then a Virtio 9P device.",0,0
data/train/1_52.mp3,So you use this flag to choose which directory you want to share.,0,0
data/train/1_53.mp3,"In this example, I'm sharing a directory named files inside my home directory of the user.",0,0
data/train/1_54.mp3,and the name of the virtual device will be shared folder and then inside the guest's fstab file you just need to add this line for the shared folder device and specifying where do you want the multi point to be inside your guest.,0,1
data/train/1_55.mp3,During your testing you may be required to use some graphical applications,0,0
data/train/1_56.mp3,"And I know two ways of doing that, my favorite one is the first I'm going to show, that is the SSH Forge, but you can also use the Keen Display.",0,0
data/train/1_57.mp3,"So in order to use the SSH Forge, first you need to install the OpenSSD server on your guest and initiate the download.",0,0
data/train/1_58.mp3,You can find it on the OpenSSH package.,0,0
data/train/1_59.mp3,And then you change some configuration on the,0,0
data/train/1_60.mp3,SSH configuration file.,0,0
data/train/1_61.mp3,Namely you permit the root login and also you say yes for X11 forwarding.,0,0
data/train/1_62.mp3,"For the chemoflags you need a basic, to create a basic network card and here we forward the port, you need to forward some ports so you don't mess with the host ports.",0,0
data/train/1_63.mp3,Here I am forwarding the port 1337 to the port 22,0,0
data/train/1_64.mp3,"So, basically, this is the setup, and then if you run ssh-x root at localhost, and then you specify your port, and just by doing that on your guest machine, you will be able to run graphical applications.",0,1
data/train/1_65.mp3,Here's an example.,0,0
data/train/1_66.mp3,"On the left side, I have my host, the Quest machine.",0,0
data/train/1_67.mp3,"And then on the right side, I will use SSH.",0,0
data/train/1_68.mp3,"And then after doing that, I can open the XCLOCK graphical application.",0,1
data/train/1_69.mp3,"And now, if you want a more complete graphical solution, you can run a whole compositor inside your virtual machine.",0,0
data/train/1_70.mp3,"For that, the first thing you do is to remove the no-graphic-output option on QEMU flex.",0,1
data/train/1_71.mp3,"And then, after that, you need to install some kind of compositor.",0,0
data/train/1_72.mp3,"Here, I'm using Weston because it's very lightweight.",0,0
data/train/1_73.mp3,"So, I installed x the package of XWayland and Weston.",0,1
data/train/1_74.mp3,And then after that you need to configure your wisdom to run on XWayland And so you need to create this file on your home folder and say accelerate xwayland equals true Then you just run weston,0,1
data/train/1_75.mp3,on the command line and the Weston environment will appear.,0,0
data/train/1_76.mp3,You can use your mouse to open the terminal and inside there you can call the graphic application that you want.,0,0
data/train/1_77.mp3,"When you are done, you just hold CTRL, ALT and backspace and Weston will close.",0,0
data/train/1_78.mp3,And this is a very basic setup using QEMU display.,0,1
data/train/1_79.mp3,"Here you won't have support for clipboard, for sharing the same clipboard, or multi-monitor support.",0,0
data/train/1_80.mp3,"If you want to do that, I recommend you to use the FlipManager, that is a front-end for QEMU with LibreVert.",0,1
data/train/1_81.mp3,And then you can have a very nice graphical experience.,0,0
data/train/1_82.mp3,"Ok, and that's it, this is how I spawn new virtual machines if I need to do some testing and also sharing files with my virtual machine, running graphical applications and as you can see it requires almost no new program",0,0
data/train/1_83.mp3,"Everything is command line application, so it's very easy to create some bash scripts.",0,1
data/train/1_84.mp3,Here is the link for a git repository where I store my scripts.,0,0
data/train/1_85.mp3,"And also here is a link of our blog post at the Collabora website, where you can find more detailed explanation of my talk.",0,0
data/train/1_86.mp3,And thanks for watching and now I would like to hear if you also have some tips of kernel development workflow.,0,0
data/train/1_87.mp3,Thank you!,0,0
data/train/4_0.mp3,"Hello, everyone.",0,0
data/train/4_1.mp3,My name is George and I'm a senior software engineer at Collabora.,0,0
data/train/4_2.mp3,"Today, I am going to talk to you about video support in AGL, taking a look at the various use cases for having video in a car, looking at the requirements that these use cases have and presenting potential software solutions from the viewpoint of AGL.",0,0
data/train/4_3.mp3,Let's start by taking a look at the use cases.,0,0
data/train/4_4.mp3,"So in modern cars, the need for dealing with video is more and more growing.",0,0
data/train/4_5.mp3,And some use cases have to do with using cameras.,0,0
data/train/4_6.mp3,"A popular feature, for example, is to have dashboard cameras, cameras that record what is in front of the car in the street.",0,0
data/train/4_7.mp3,"Or another popular feature is to install cameras at the back of the car and use it for rear view display, showing to the driver what is behind the car, useful when going in reverse.",0,0
data/train/4_8.mp3,Another modern use case has to do with AI processing.,0,0
data/train/4_9.mp3,"So some cars install cameras to, for example, monitor the driver's condition.",0,0
data/train/4_10.mp3,Or another use case is to install cameras to monitor the surroundings of the car and implement autonomous driving.,0,0
data/train/4_11.mp3,Another use case has to do with displaying video.,0,0
data/train/4_12.mp3,So of course when capturing feed from the back of the car we need to display it somewhere for the driver to be able to see it.,0,0
data/train/4_13.mp3,"This is currently done, for example, with mirrors that have integrated display, rear view mirrors, or displays in the dashboard of the car.",0,0
data/train/4_14.mp3,"And then there is, of course, the use case of providing entertainment for the passengers.",0,0
data/train/4_15.mp3,"So, some cars install, for example, rear seat displays that rear passengers can use to display video content.",0,0
data/train/4_16.mp3,And then we have things that are going on in the background.,0,0
data/train/4_17.mp3,"So, for instance, recording video.",0,0
data/train/4_18.mp3,maybe from the dashboard camera.,0,0
data/train/4_19.mp3,That's the most common case to record the video from the dashboard camera.,0,0
data/train/4_20.mp3,Or another use case has to do with processing.,0,0
data/train/4_21.mp3,"As I said, some cars implement AI processing for autonomous driving or for monitoring the driver and maybe other things.",0,0
data/train/4_22.mp3,And another thing that,0,0
data/train/4_23.mp3,"is done with video is to stream it, stream it to the rear seats, for example, or stream it to the network or stream it from the network to get video content from an external source.",0,0
data/train/4_24.mp3,So let's take a look at the requirements.,0,0
data/train/4_25.mp3,"First of all, safety.",0,0
data/train/4_26.mp3,We cannot implement anything that is not safe for the passengers.,0,0
data/train/4_27.mp3,So that's the top priority.,0,0
data/train/4_28.mp3,Then a very important issue in the context of the car is,0,0
data/train/4_29.mp3,how to control all these video streams.,0,0
data/train/4_30.mp3,"Since we have many different components dealing with video, cameras, displays, processing nodes, and we also have streams going to or from the network, all of these need to be controlled centrally and they need to be secured so that nothing malicious can happen",0,0
data/train/4_31.mp3,No malicious application can take control of something or do something that is not intended.,0,0
data/train/4_32.mp3,And then we also need to deal with the fact that all processing must be done in real time.,0,0
data/train/4_33.mp3,We are,0,0
data/train/4_34.mp3,"capturing live video, we are displaying live video and we are processing live video.",0,0
data/train/4_35.mp3,"So anything we do, it must be able to be done in real time.",0,0
data/train/4_36.mp3,And then we also need to make sure that we leverage the hardware appropriately for efficiency and for safety.,0,0
data/train/4_37.mp3,We need to be able to use dedicated hardware for dedicated purposes.,0,0
data/train/4_38.mp3,And we need to be able to split the work across nodes in the car.,0,0
data/train/4_39.mp3,"Finally, when it comes to entertainment, we need to be able to deal with digital rights management.",0,0
data/train/4_40.mp3,We need to be able to use modules that decode DRM protected content in a safe way and respecting the DRM standards.,0,0
data/train/4_41.mp3,So where does AGL fit in this?,0,0
data/train/4_42.mp3,AGL is a software system that can be present in multiple places in the car.,0,0
data/train/4_43.mp3,It implements the operating system of the various components and it may be running in multiple CPUs and multiple nodes at the same time.,0,0
data/train/4_44.mp3,Implementing different things in each one of them.,0,0
data/train/4_45.mp3,So one of the things that it may implement is some central system management node,0,0
data/train/4_46.mp3,"It may implement the entertainment system, it may implement software that runs on dedicated displays like the rear view mirror or the rear seat displays.",0,0
data/train/4_47.mp3,It may implement,0,0
data/train/4_48.mp3,software that runs on the cameras.,0,0
data/train/4_49.mp3,"And it's actually a very common thing for network cameras, not car cameras, but network security cameras to be running Linux based systems.",0,0
data/train/4_50.mp3,And probably makes sense also for cameras running in a car.,0,0
data/train/4_51.mp3,"And AGL may also be used in processing software, in implementing the nodes that process data and provide analysis of the video feeds, or to implement recording and things like that.",0,0
data/train/4_52.mp3,So.,0,0
data/train/4_53.mp3,Let's assume that we want to implement such a system with AGL.,0,0
data/train/4_54.mp3,"Let's take a look from the perspective of the system running AGL and look at what the apps have available beneath them to deal with video input, output, and processing.",0,0
data/train/4_55.mp3,"On the input and output side,",0,0
data/train/4_56.mp3,"Well, right away, applications can access devices that are directly connected to the CPU they are running on using Video4Linux, which is the standard Linux kernel API for dealing with video devices.",0,1
data/train/4_57.mp3,"And nowadays, there is also another project called LibCamera, which",0,0
data/train/4_58.mp3,"is trying to bring modern camera features into the Linux, both in the kernel and in the user space, something that video for Linux is not able to deliver appropriately.",0,0
data/train/4_59.mp3,Then we have network streams.,0,0
data/train/4_60.mp3,So video content can be input or output from the in-car network or from the internet,0,0
data/train/4_61.mp3,"And yeah, we have the standard network APIs to deal with that, or proprietary APIs in the case of proprietary networks or proprietary devices that do not follow the standards and do not use Video4Linux, although that's not recommended.",0,1
data/train/4_62.mp3,"And then for processing, we may have software processing components that take video feeds from the kernel and process them and output them somewhere else.",0,0
data/train/4_63.mp3,Or we may have hardware video processing units that we access again through Video4Linux.,0,0
data/train/4_64.mp3,"Or we may have network components that we send the video to and we get some results back or we don't get results back, we just send it and something else happens there.",0,0
data/train/4_65.mp3,"And then for display, we have Wayland, the standard display API for displaying things in our local display.",0,0
data/train/4_66.mp3,"And then we may again be using the network, sending something for display to another node in the car.",0,0
data/train/4_67.mp3,Or we may be using hardware display overlays,0,0
data/train/4_68.mp3,which may be done through Wayland or through some other APIs.,0,0
data/train/4_69.mp3,"I've seen some devices using, for example, Video4Linux devices, for overlays, or proprietary APIs, although that's all not so recommended nowadays.",0,1
data/train/4_70.mp3,The standard approach is to integrate that with Wayland.,0,0
data/train/4_71.mp3,"As you can see, there's a lot going on in the system.",0,0
data/train/4_72.mp3,it becomes more and more complex when you start combining multiple notes in the car.,0,1
data/train/4_73.mp3,"So you may have an application that requires cooperation of multiple AGL and non-AGL systems streaming video across multiple points in the car, from the camera to a processing unit to a display, for example.",0,0
data/train/4_74.mp3,"So when it comes to this, it starts becoming quite complex, and the need is",0,0
data/train/4_75.mp3,to have a standard set of APIs and tools to deal with all of this.,0,0
data/train/4_76.mp3,"From the viewpoint of the application, the standard software to use for implementing multimedia software is GStreamer.",0,1
data/train/4_77.mp3,GStreamer is the de facto open source industry standard for building multimedia software.,0,1
data/train/4_78.mp3,"It comes with a wide range of plugins for all kinds of input, output, and processing of all kinds of media, audio, video, and others.",0,0
data/train/4_79.mp3,And it basically can bridge all of the APIs that I mentioned earlier.,0,0
data/train/4_80.mp3,"So it bridges Video4Linux, Sleep Camera, software processing components, Wayland,",0,1
data/train/4_81.mp3,"and proprietary APIs and many, many other things that you may need in order to get the work done.",0,0
data/train/4_82.mp3,So it basically makes the job easier for applications.,0,0
data/train/4_83.mp3,"It heavily lifts all the application level needs, leaving to the applications just to do just what they need to do and not deal with the",0,0
data/train/4_84.mp3,multimedia data.,0,0
data/train/4_85.mp3,"And not to mention that it's highly extensible and customizable so if something cannot be done at the moment it's possible to extend it, add some plugins and make it talk to your device or your software component",0,0
data/train/4_86.mp3,"And from the viewpoint of the system, where we may have multiple applications trying to get access to a single device or trying to share content between them, or where we have remote streams coming and going from the network, the solution for managing all of these streams is Pipewire.",0,0
data/train/4_87.mp3,"Pipewire can be described as a stream exchange framework that allows interconnecting applications and network nodes, allowing them to share devices and share streams in a secure way, and applying policy that secures what applications can and cannot do.",0,0
data/train/4_88.mp3,Pipewire allows isolating applications from each other and from devices.,0,0
data/train/4_89.mp3,"It was actually built with containers in mind, so it was built to be able to",0,0
